TransactionID,Amount,bankfrm,bankto,date,withdrawn,bankToName
W2PLaoPpPM2BfQH,9441,485238358,413146214,15/03/17,23854,Snowflake Bancshares
QvXWozV7lj1ELds,9669,671488920,242338851,15/03/17,10736,Snowflake Holdings
3K3z0lWwMWr6R6m,4344,358816139,936825202,15/03/17,8506,Solace Bank
bxu1Y6xGfiuwlzT,7758,171377918,650893392,15/03/17,14532,Solace Holding Company
KdJxizd64iTI0qh,4331,180889750,754125590,15/03/17,1976,Soul Bank Group
5XkXCbSKyEVqykz,2519,252057389,9224493,15/03/17,864,Soul Financial Group
KUK7MMi9BfsT0J3,8967,783321697,52695359,15/03/17,25167,South Trust Trust
DozYOnnuhLrPuOC,8667,245500208,315548463,15/03/17,32525,Spotlight Bank Group
lNB9O3rlYvZ06IG,5676,667331378,214268397,15/03/17,29468,Spring Financial
8hVNRfnT4mtbEte,7839,74409994,567091465,15/03/17,28205,Springwell Financial Corp.
ABVVZD7xZWclUAO,1116,634983736,211449353,15/03/17,8041,Sprout Banks Inc.
p1ygvsYgR3vsHnc,3673,950100875,729367670,15/03/17,23433,State Financial Services
e799RN66K8Ej3Jv,1668,930302156,765896901,15/03/17,8323,Summit Bancshares
g7wajW8doJryzH0,4385,283275785,952711175,15/03/17,22264,Summit Bank
5cfo5KtB09GOf1g,6907,289564592,165817843,15/03/17,21080,Sunray Bancorp
Zk5h5GzyXM6x034,3347,754975011,392719973,15/03/17,26072,Sunray Bank System
lu30UEOrUwgejVG,3302,449098839,443681459,15/03/17,3376,Sunray Holdings Inc.
nd7Lqz3b6NWJ7el,1132,134101742,967011191,15/03/17,3990,Surge Bank System
pZVgaU9nVpV62Uc,3580,889864718,675826096,15/03/17,26172,Syndicate Financial Corp.
EaUehDC8pd1FBhM,7153,663948249,790095600,15/03/17,13922,Syndicate Financial Group
315dhISMzpry8GU,3285,365193531,578134817,15/03/17,4555,Trust Financial Inc.
jGXm7ClK8sncEcX,825,899876037,85806101,15/03/17,24448,Trust Trust Corp.
NRyoYgzmmWzgJfE,7598,401272362,63894142,15/03/17,31897,Trustcorp Credit Union
fkjmaGMuA6TV7XG,9739,332146811,574841938,15/03/17,17531,Value Financial Inc.
oUlRrzQ0JBYqJ63,5041,834136576,77243989,15/03/17,7054,Vertex Financial Holdings
MWsob8DYGHYkvbI,9994,986723348,547567637,15/03/17,17616,Victory Financial Group
ZyfLhSvCpJIZL0E,2162,348059165,465162832,15/03/17,29350,Vigor Holdings
AcmoxQetvsE03d3,1570,388183577,236006064,15/03/17,13083,Vigor Trust
sU2NsProfQdgAEC,8894,626211544,431705353,15/03/17,24296,Vitality Holdings
qDKcnycHoKGQvPO,3203,842741948,979958520,15/03/17,3095,Ward Bank System
JRoilQcp7L9Dcl9,6614,29145044,634803505,15/03/17,25826,Ward Trust
0Os3KYaGBorZ4TN,1620,550383532,340852116,15/03/17,1302,Wellness Bank System
FhrbtZOrJGqIYUf,754,330410317,29356474,15/03/17,17745,Zenith Financial Inc.
ud5VLiGvqMEcbcz,5605,278181165,655359422,15/03/17,9615,Agnate Bancshares
7L1tasO6QwwcHRA,9354,423336414,915067292,15/03/17,4314,Agnate Trust Corp.
KBFLCMqRlSgbwfB,2007,295339156,700744583,15/03/17,6506,Allied Financial Holdings
3zmTV7vvTA5Bi9g,9417,195108137,959235267,15/03/17,18269,Alpha Bank Inc.
t2gr9FZZBj9ZZKb,5686,500661070,31288700,15/03/17,19088,Alpha Financial Services
sVWeo1F75KY2ooA,9510,361598102,543425621,15/03/17,23387,Apogee Bank
0IywQQXBLwpbM3g,8538,213722942,281053702,15/03/17,31515,Apogee Bank Group
ZHdiv0GBhob45S4,4730,156109,937556902,15/03/17,1401,BitcoinExpressExchange
eSP40EqyWwsJHKm,7254,512362090,830566533,15/03/17,8684,Arcadia Financial Inc.
CADXm0EJzvtT45Q,7269,713620844,471080377,15/03/17,19303,Archetype Bancorp
27Rhw5DpIA1Xh67,6046,62133033,14504216,15/03/17,8982,Armament Corporation
dERqgYwQzaJGlSj,5753,870732670,969264084,15/03/17,21341,Armament Financial
UjEs2GR79yN4bNt,3711,715834849,406785102,15/03/17,7680,Ascension Financial Group
l5CLMfDc8JXrAgI,4335,326155433,591289300,15/03/17,17272,Ascension Financial Services
E5RH8VveGnaDkMo,543,144166858,709928748,15/03/17,15787,Associated Financial Corp.
Nv6jl8FF09Gaytb,7764,299445052,181045512,15/03/17,23611,Assurance Trust
SkNRSkorRaLDGkh,9972,259972466,65926746,15/03/17,20318,Assurance Trust Corp.
RVsk0vGqheaxd8f,9676,240414296,522574167,15/03/17,17154,Aurora Credit Union
CCcLX7Tsl6tjgxD,3208,550550809,966906067,15/03/17,4473,Bastion Bank System
QSSlRDlEfzBop6q,1849,878849783,967230769,15/03/17,22423,Better Life Financial Group
PYHvF0profSx53e,472,873695489,615276340,15/03/17,16188,Big Heart Bancorp
PQW2VJ2R2o9Wx0r,256,178716688,383559697,15/03/17,15426,Big Heart Financial Group
yEGRGRyJSenC6OK,4772,126580955,213503612,15/03/17,20417,Boon Bank System
vYnlfLyrYUGVCuX,3378,284253330,883550848,15/03/17,11318,Boon Financial Corp.
vw0R1UQ7Og3lmi6,3362,724139895,850385161,15/03/17,21345,Bulwark Holdings Inc.
aQwzVTgEdHjnFiL,911,24489247,853002929,15/03/17,10463,Caliber Corporation
No0lpaJlwiP73Hj,3318,872058901,950167698,15/03/17,30500,Caliber Financial Services
uHbRVSlgryZJVEF,962,246977020,772539442,15/03/17,7484,Celestial Holding Company
3pPdxkHYLnaMU93,4568,863315038,796303192,15/03/17,6501,Central Financial
CtyCUPswK1ahL0E,7419,661318128,240637096,15/03/17,24463,Citadel Banks
BD5RsLk5OXzzmO3,1545,706015376,296947546,15/03/17,26635,Citizens First Financial Group
m0tnGXUr8jBzLRC,3289,885284236,186516465,15/03/17,23861,Cognate Financial Services
Bu2q73nygHA4eDm,1787,165205654,701622804,15/03/17,29070,Community Banks
zl1CUmGufYIgcAJ,6730,343998056,159490370,15/03/17,22870,Connection Bancorp
HUlnSCM8A9ruBcF,1728,984444405,97769321,15/03/17,25849,Core Bank System
xHU0FvimT5Pg8Ze,333,633352361,529727099,15/03/17,26526,Core Financial Holdings
8z0scYeXxju0ov7,2795,67341131,649550975,15/03/17,27135,Credence Bancorp
6DY5IaXYOj8qdin,2623,445080127,633294649,15/03/17,5166,Credence Financial Inc.
BytmrRJq4M60LVB,1899,910202228,246748043,15/03/17,8533,Credit Bank
mYJqpJYSH8Qo2JU,5549,770794993,797235405,15/03/17,113,Crest Financial
vAMcOBwfoaKzXjs,3856,300939189,956756478,15/03/17,9847,Crest Trust Corp.
7i4Kqo1zMaJQ5L0,5606,18998034,648556607,15/03/17,1704,Crown Trust Corp.
IxmeTYpCmtCCkNK,3051,969198579,38428927,15/03/17,17300,Diamond Holding Company
5wfhpIm8WsIXKsR,6434,160840354,959185208,15/03/17,31961,Domestic Trust
8c62sef6Mri73cL,8583,20288994,165379542,15/03/17,12012,Dominion Financial
pQA4pbZrgy7ngCz,9812,753090077,696890395,15/03/17,10347,Dominion Holdings Inc.
NWFR1riO7gKNG1c,1438,934751900,11506142,15/03/17,18841,Edge Financial
Iwo3nnjAgA1gbtj,1452,670741263,941731159,15/03/17,32393,Elysium Financial Corp.
1sDXai16bdS75Ll,1180,508021665,736515479,15/03/17,7564,Elysium Holdings Inc.
yBoPdnkwsspgxaW,9383,711244735,433528794,15/03/17,32617,Elysium Trust
NRDtt1vilCtfVlG,6045,880451820,793483468,15/03/17,30479,Emblem Holding Company
7OfJxSWRP72YBBO,4495,107646100,676860002,15/03/17,17150,Eminence Bank Group
ELscGUpSMShd4nG,3550,782186739,716321022,15/03/17,23172,Eminence Financial Corp.
wX2p6pRsgQL3Cbr,4382,26568535,759494828,15/03/17,22845,Epitome Financial Corp.
9VpXGPPlUY7mEKK,6162,973822488,581506645,15/03/17,27000,Esteem Financial
3M97wilXf45TGX6,4218,491197700,370224946,15/03/17,5786,Esteem Financial Services
bNXsrnIQtG5d7k7,8639,527187143,20782783,15/03/17,286,Esteem Trust Corp.
XNs7uOThvKasbQY,8354,995566129,209513954,15/03/17,10459,Evolution Bancshares
c7WIJqbroLH1NaS,5798,863236495,834752501,15/03/17,25143,Evolution Banks
8P5thbwBDPV5XHr,6065,924806747,586971704,15/03/17,10383,Evolution Financial Group
kibTJ0WxslBNA5H,1022,328557770,294063708,15/03/17,30472,Excellence Bank Inc.
2ne5bv803vbTQFu,6529,297481703,291605339,15/03/17,28837,Excellence Financial
Wq5Ux4aGYeGmDJ7,7082,772920859,714628775,15/03/17,7734,Excellence Holdings Inc.
U642QaPB7d5bikh,7475,359523986,91301249,15/03/17,10079,Faith Bancorp
ExWs525phNuOE1B,9857,146345961,565818286,15/03/17,477,Faith Financial Service
9TUf2i3uPINiywi,3346,457594883,579633170,15/03/17,12196,Felicity Trust Corp
89snj7QaRuWbgvl,7978,246469080,932373556,15/03/17,4205,Fidelity Holdings Inc.
lXoQC3UCBc1eVYO,703,474624121,228704930,15/03/17,3586,First Bank Group
auFG2UnLQQ5E8XB,1171,713732379,495577062,15/03/17,21768,First Choice Bancshares
El99At70tXg3vMN,9067,455267003,75921865,15/03/17,8324,First Choice Financial Services
bHdUXcEPeUuaOZq,5256,525902442,721141362,15/03/17,22709,First Guaranty Bank
cT2isOK8DmtWc3Z,859,441173957,416938266,15/03/17,32536,Flow Bancshares
OJDVNVtftr486vt,4215,752480897,507509336,15/03/17,17252,Foundation Financial Services
cyRcVBHae9hIXES,3940,956394457,29505446,15/03/17,10475,Fountain Holdings
EvldpZ5kYqc245b,4656,108460595,254412809,15/03/17,186,Free Citizen Financial Holdings
wPspcJCyczy17Id,8720,740973972,955546256,15/03/17,29880,Free Citizen Trust Corp.
swcD61XP29G5MBF,2283,635294770,875447693,15/03/17,3091,Fundament Corporation
C4IHHFrdHt3UNfn,2374,586012901,756474231,15/03/17,21239,Generation Bank Inc.
mBxN8HiQEV4QQm2,2783,315232835,986452691,15/03/17,152,Generation Bank Inc.
JtXR2mimvE80Gn4,6850,805214030,721666170,15/03/17,19670,Genesis Bank
uWtHRbaplpT3VnT,647,295779075,553187027,15/03/17,9654,Globe Bancorp
DlqSnKlwMeJTqz6,4835,179616620,825936492,15/03/17,30215,Gold Alliance Financial Holdings
Q66AxqOaH3mH0Ex,4425,163682310,775258318,15/03/17,3062,Gold Alliance Trust Corp.
D89cmIQ5U2JfRoy,4981,674377352,89407668,15/03/17,29913,Goldcorp Financial Services
ZH8FBPcpk1iAUI3,3371,291545216,720819650,15/03/17,6837,Goldleaf Corporation
b2ikW6BGwVIoLHR,8003,472151313,71913668,15/03/17,9863,Goldward Bancorp
kSrO1lZJNlkXrIX,1029,841459504,311534596,15/03/17,6874,Goldward Credit Union
hmtYcq65xngktd1,2112,978627483,934453018,15/03/17,4988,Goldward Holdings Inc.
WToXhePALNAjeov,6015,6098124,891321316,15/03/17,21277,Goodlife Trust Corp.
kvo9ugRl8Bg29VE,6269,233954884,956727657,15/03/17,18995,Grade Banks
0DXaZjDB7v8Mg6M,4656,381661200,973650832,15/03/17,1608,Grand Market Bank Corp.
Nf8eiATI88Du1Ij,7905,298295762,370840891,15/03/17,12094,Grand Mutual Corporation
yBGt4NIUPWHk3TF,6662,237752653,76377822,15/03/17,21693,Grand Spire Bancorp
CSUMgb7y0NeVCsW,5908,418251423,611888536,15/03/17,26059,Grand Summit Banks
nHwYiUkzE4GODPa,399,574476647,170654597,15/03/17,17309,Green Valley Banks Inc.
Lh68BrePoI040Aa,4773,666024377,750864890,15/03/17,15141,Green Valley Banks Inc.
A6KHCnIjmfN4HHQ,5812,489992342,17935738,15/03/17,20081,Her Majesty Corporation
bY90VPRnOI0eS5N,7246,168740743,385277742,15/03/17,8064,High Rise Bank
jZ3uP9EDedyIkDk,7352,243007254,888273887,15/03/17,14415,High Rise Bank
aA7rkhSq1EArLOv,8196,299691145,504815723,15/03/17,28048,High Rise Banks Inc.
i5m3FNwrTKRjfUL,7623,948288339,224385652,15/03/17,19369,High Rise Financial Services
WDm0PBiMsnyxGEk,7140,299300376,172334721,15/03/17,27101,High Rise Holdings Inc.
1XzbXhbyLL8MOn5,9119,136554221,986658688,15/03/17,27943,His Majesty Bank System
g7IHrHTM42yDtND,5727,661889825,175713077,15/03/17,30327,Joint Bank Inc.
jtwA3GDkMc2qnSz,8328,867462637,26966745,15/03/17,10483,Joint Financial
WMdrNV9ekQCvcCB,9359,461439816,85740778,15/03/17,17536,Jones Trust
SiYZtGxAwrObXrZ,4789,476226161,188800563,15/03/17,28855,Kindred Holdings
WaEmaLvVa8j3ebd,2989,565747676,547520304,15/03/17,21369,Life Essence Corporation
otRDCPBqdd9sjaD,3419,320000147,295112183,15/03/17,18920,Life Essence Financial
ejfdbElL15p2Q7g,4171,112807397,636029871,15/03/17,29892,Life Tree Bank Corp.
jYkToMkXQkCY0Vp,5545,223972207,539037338,15/03/17,11584,Life Tree Holdings
I1QOdB6X8qm4jlg,5364,138053681,71628087,15/03/17,5835,Lifespark Bank Inc.
LAb85pmZ1dlguFc,5566,114654585,596086695,15/03/17,5293,Lifespark Corporation
x1WW1NCUVgd04NH,9492,211093164,777533813,15/03/17,5608,Lightning Financial
BfWUV60ADIAYo0q,3030,158856586,114907410,15/03/17,22532,Meridian Financial Holdings
eqFkhO13yB1vKQA,8975,348282445,103395062,15/03/17,16449,Meridian Financial Inc.
LcF9zlQv7r4M639,6582,266735222,314724088,15/03/17,14702,Meridian Trust
8PpafEy88hvgNE0,3383,505801740,555395988,15/03/17,2621,Monolith Trust
tOLm7WSLz3K3IFf,830,771497727,256311633,15/03/17,20411,National Bank System
L5LdYDUFtasAohw,5562,130295708,823984090,15/03/17,11690,National Financial
UwJjRYQxu9hwizi,2464,150650082,844809110,15/03/17,14672,National Holdings
i0KufJ7zzRiu4WH,3903,580610667,693782616,15/03/17,2311,New Blossom Bancshares
htdt5ZsIRZ4KWoB,3887,520871799,507004625,15/03/17,21744,New Blossom Financial
vhP6CBKbkieiAZX,7399,685551207,280142705,15/03/17,30678,New Connection Bancshares
ecb5fwHydPHkndB,447,24234046,999059735,15/03/17,15495,New Connection Bank System
BWXbo2GPalr9Nft,2503,963697659,228797230,15/03/17,28377,New Connection Financial Holdings
iCIELp5qgyfkLEb,2802,960861947,677780877,15/03/17,13837,New Corporate Trust
nEFLTXk9g90QNrx,1936,873488636,618199420,15/03/17,16023,New Corporate Trust
LRCi6nsfiNM99jq,809,736048226,594775174,15/03/17,21157,New Edge Financial
jFksAGB7Q7vZhBw,281,595897049,190929885,15/03/17,4690,New Heights Bank System
q2HFB0nmB1X6dlC,5930,458146471,289896647,15/03/17,25502,New Horizon Banks Inc
osLbj2vu2pHlNxf,3558,389012191,712831876,15/03/17,29614,New Leaf Bank
6ktvZMIXmv2pc6g,6973,838148300,42710212,15/03/17,26569,New Leaf Financial Corp.
9cF3AUjw5B6Dxl8,6544,281268620,381856585,15/03/17,26757,New Leaf Financial Holdings
bfyrPllQQRqvHJ6,44,418728182,484503916,15/03/17,5809,New Life Banks Inc.
zTNawhIIuuPlUq2,3521,927563577,820966944,15/03/17,28157,New Life Holding Company
ls7xf2Pd1Ez7iSl,3718,742860719,75783086,15/03/17,19721,New Life Trus
0sRHjey0O8m1YNx,3988,127728674,662342342,15/03/17,16412,New Sense Bank Group
WtcJzHqYkOhBU6U,9655,697265363,888832248,15/03/17,18008,New Sense Financial Services
0cEhi16mWQTYAIC,3306,744173122,789811486,15/03/17,779,New Sense Holdings Inc.
9XVI7FlRufjTIEO,7210,959130925,286150577,15/03/17,5166,New Wealth Banks
JqAx7iktSqTlIWo,6527,16019959,461733696,15/03/17,12915,Obsidian Bancorp
UhulCsE6uKtLC1e,8369,129371849,289380739,15/03/17,23631,Ocean Bank Corp.
Q1LHTrtWgC7Lmfz,5345,280376928,395667280,15/03/17,2761,Ocean Financial Inc.
Kmn47YxayctWGHl,941,681691146,19201321,15/03/17,15252,Oculus Trust Corp.
hgA2pCA3TPZNQ1l,8923,708973457,585712550,15/03/17,14894,Omega Trust Corp.
ik7Se0ImSdaWERj,8147,982284360,406846,15/03/17,18020,One Capital Financial Corp.
tIPl0bwIW2LEhiW,3909,379892679,807601637,15/03/17,8682,One Duty Financial
LhP5FK8dG3tNSMb,98,917823252,355689069,15/03/17,24774,Origin Bancorp
qgi8r904yeNeYhA,7532,14304745,121862092,15/03/17,12843,Origin Bank Inc.
BtKSo0Xg7dJF7i5,7663,625597038,251429859,15/03/17,681,Origin Holding Company
pVee142QCCwE3oy,2401,831775139,706360870,15/03/17,16853,Paradise Financial Corp.
zwAGY2mWwzHdf4o,1166,163501101,870253678,15/03/17,25636,Paramount Trust
9jPQxMRVQ1jM68x,9680,693286901,115574044,15/03/17,15269,Pillar Bank System
KtJ1yptymc7VuhI,215,364362908,203526553,15/03/17,9555,Pinnacle Bank Group
4kJjzqLUwmrdfz0,5312,444187434,759033917,15/03/17,8506,Polestar Financial Inc.
8JV8iTVbqnVM1Rk,2132,254765480,299109114,15/03/17,7015,Premium Banks
xFBIagJ8QahpUKb,5944,690422703,829034653,15/03/17,13915,Primo Financial Corp.
PJ4r0JxQ7GmEot1,8220,398854517,128954303,15/03/17,23697,Principal Financial Corp.
iiVBT5siR09hvX1,6708,734882921,726211931,15/03/17,26718,Principle Financial Services
k8BwMhfKSYyvXHF,6506,493172153,97225044,15/03/17,17017,Principle Holdings Inc.
vBEhkoWxCcXOCmF,4330,621929427,545551744,15/03/17,25153,Private Bancorp
gh8u4DO9Bz4KZag,9468,238592715,528820344,15/03/17,29130,Private Bank
diSarT1Kp395L1k,6341,816878194,912606107,15/03/17,11888,Private Financial Holdings
laKRuffstNGsh9L,3941,446732909,92796268,15/03/17,5861,Prosperity Holding Company
xivoUqTo7LDyfK8,3855,335446972,805776121,15/03/17,17559,Prosperity Trust
3fH7zCAnBcBG2W7,2932,786508696,358736123,15/03/17,15287,Provenance Bank Group
TPR2N3XhOVS4xbh,3715,866753896,169442613,15/03/17,16732,Provenance Financial Corp.
jjpY1AGlZo4pgdp,7524,445986088,998696137,15/03/17,17676,Purity Bancorp
zjKdKuPjJw4K4fj,1589,627058910,552596397,15/03/17,23768,Pursuit Financial Inc.
eq3qHE9fYSdYfrM,2891,52059670,284700911,15/03/17,1780,Reliance Banks
p7CYzVtYWak4sl2,6668,212978986,41146493,15/03/17,7427,Repose Financial Corp.
okLVK1VGH4B0Pkw,4021,416920999,141507251,15/03/17,22745,Resolution Bank
pmRfHlCnW0AOQeW,9297,20894323,17305670,15/03/17,16049,Royal Crown Bancorp
Pozp8qfWFS6sBma,8378,283911374,479751172,15/03/17,2180,Royal Crown Trust Corp.
PKB9LSMopiEePXP,2680,150008442,991853483,15/03/17,22733,Sky High Financial Holdings
5JkyO0s0dM3fxrl,789,622431826,604550080,15/03/17,6099,Sky High Trust
xdGOsncA5Mv5s8w,3217,700964967,986410947,15/03/17,17483,Skyward Financial Inc.
fVr5tVJfEBCXcNr,1788,325272990,70233958,15/03/17,14885,Snowflake Bancshares
ntmfXdJH8y8DZm8,7096,335791375,419122014,15/03/17,30840,Snowflake Holdings
iT7808u5KxE5Mwq,5502,156035612,312836659,15/03/17,18198,Solace Bank
go4H40FqYQWqzDz,9071,842346585,511806893,15/03/17,13275,Solace Holding Company
HM3x3LLEgwmgeL6,7578,421128844,370310735,15/03/17,13748,Soul Bank Group
a5Fq1asr7SdV4nl,1632,680156021,310635808,15/03/17,3786,Soul Financial Group
AVhnNA0BJDTcuOP,7211,261812147,980539901,15/03/17,8736,South Trust Trust
t1d8D9GGS2Joz60,6204,725798508,37754471,15/03/17,7958,Spotlight Bank Group
IbCdOaU28D1JmUr,5378,123738566,614658253,15/03/17,31760,Spring Financial
HSZ3o1Rhy04V2PT,1061,162436272,623230693,15/03/17,19094,Springwell Financial Corp.
UFCLq9LvPIk2kwJ,9652,517919129,823224775,15/03/17,5780,Sprout Banks Inc.
kqCljPII6oowcAw,2100,908561155,785510140,15/03/17,9099,State Financial Services
H6CqxxbzHLJC3wY,9241,736685858,688425081,15/03/17,18033,Summit Bancshares
OoPwwu6ms0FPOye,584,455753270,311415766,15/03/17,16780,Summit Bank
D0vZzhXe5cZGDkC,9245,977338945,909422850,15/03/17,1968,Sunray Bancorp
sfKcuAXFN2j42we,8882,552517102,708138161,15/03/17,4542,Sunray Bank System
PSLFohServq62Kl,3856,511100595,943718699,15/03/17,32020,Sunray Holdings Inc.
Mw6z3MCRHUKzG59,2222,349981161,504285840,15/03/17,25624,Surge Bank System
KtN0GjL8wDCcmIi,7005,446841576,976471909,15/03/17,2304,Syndicate Financial Corp.
t18I9I2XY89q9YQ,2704,873043005,386286509,15/03/17,4498,Syndicate Financial Group
xFJEu1ZT6nJVyuy,7064,881428931,422734222,15/03/17,20077,Trust Financial Inc.
HdxGHwoACRjB98V,4296,203122229,950905727,15/03/17,5271,Trust Trust Corp.
sDuUsjvLtnjJRa5,7353,816148198,603320745,15/03/17,5548,Trustcorp Credit Union
PU8Ton3rpH24MWC,4852,745131711,408769066,15/03/17,4979,Value Financial Inc.
8bi4Ss5duJKBIhS,7346,239739480,215004650,15/03/17,4692,Vertex Financial Holdings
hlTS3j3NohUwWt3,4679,689992676,89057329,15/03/17,32380,Victory Financial Group
6CRizsJvzeN5jjp,1625,694971249,519223398,15/03/17,15137,Vigor Holdings
tPfM9cgzzsPBDQz,721,280520432,634360185,15/03/17,19437,Vigor Trust
M9ilt3xJF4j4bGj,5367,305631282,965119661,15/03/17,32738,Vitality Holdings
NlouGlNHokOff5d,7539,337896137,752431102,15/03/17,6464,Ward Bank System
LKaN5pTbzyrSCLy,2487,206272600,373184631,15/03/17,32075,Ward Trust
SCUjmdTIz2RiC3k,6431,50526404,859719567,15/03/17,9047,Wellness Bank System
8P883m3WkNiR9ki,549,683246725,13873753,15/03/17,28715,Zenith Financial Inc.
JLvpoqs0LsWAd5u,7897,981494547,136552564,15/03/17,21635,Agnate Bancshares
342jzaJNXVHFE50,2713,453070862,851944821,15/03/17,4367,Agnate Trust Corp.
bgZOCPBauPbzZl1,5303,470876408,625615948,15/03/17,4172,Allied Financial Holdings
uCrTI8roGt7mkVT,8522,305434484,985020679,15/03/17,16073,Alpha Bank Inc.
aOddHprADdJ7QKt,1870,680439023,238003435,15/03/17,15892,Alpha Financial Services
5PGX7JlWnkpy0m0,3782,580985930,6587460,15/03/17,20362,Apogee Bank
6c3JseVlaLzZDol,2881,128467888,496614747,15/03/17,5016,Apogee Bank Group
Of3UjIjiFvb6o90,3474,529303948,456218410,15/03/17,11046,BitcoinExpressExchange
iIBlV3BuqMUXtjt,480,770578532,570595038,15/03/17,6697,Arcadia Financial Inc.
wtetK5wtI9N2lzl,4799,699700860,889080553,15/03/17,10986,Archetype Bancorp
HTYEyDJOIV6KOK9,454,830233092,420026770,15/03/17,11958,Armament Corporation
WqmZUAj4wy3Otbe,4564,244643935,853420221,15/03/17,19670,Armament Financial
qVCIeR3xGvoFrtx,7166,367555821,657950539,15/03/17,19498,Ascension Financial Group
QC50nYk5dG4KrCQ,8217,543081947,691841194,15/03/17,12934,Ascension Financial Services
Lr7BJSINkFzfw1p,7879,40218771,798315978,15/03/17,8865,Associated Financial Corp.
ElZHSZA89ACc159,5109,644645918,379818067,15/03/17,18813,Assurance Trust
OQxTIByYgb99YNS,8965,622811313,276722979,15/03/17,2535,Assurance Trust Corp.
5nWJWnR6nWGqRbQ,5496,376903550,136945608,15/03/17,23142,Aurora Credit Union
ck1ykBNMCF8qLhw,7278,691028861,771712094,15/03/17,5194,Bastion Bank System
gYZf7eZikmQsfYi,9186,884903245,60481681,15/03/17,13466,Better Life Financial Group
gqZFErwQlejKIs9,4338,661035488,827502960,15/03/17,15720,Big Heart Bancorp
IIZjownHF2ROiZG,9032,28388894,538041389,15/03/17,18696,Big Heart Financial Group
MAaHWgYa5oSHSjV,3677,811671756,309244060,15/03/17,30370,Boon Bank System
mGddmqNO7neJ6Fd,330,245411240,651859896,15/03/17,23749,Boon Financial Corp.
yVpP3qbEI89swzL,1144,439421655,781747721,15/03/17,24894,Bulwark Holdings Inc.
tCkZnzc3ajHe09L,3819,442814510,336284105,15/03/17,31111,Caliber Corporation
OdEykqjiyOGhvGA,8210,551390982,445654253,15/03/17,26656,Caliber Financial Services
AdDvnKyejS4TcnF,9115,741911723,362984953,15/03/17,19435,Celestial Holding Company
v7ZUgMd3MKtGxoG,5686,888090612,608120317,15/03/17,22786,Central Financial
Jtsq2eWi8hSTfei,1488,351834053,840305245,15/03/17,25037,Citadel Banks
hcFV2aXBJm1SwCD,7260,39345526,33482234,15/03/17,32765,Citizens First Financial Group
UNz7VTvqsVJobaW,1273,378000327,88766446,15/03/17,26076,Cognate Financial Services
FJIvDGz32LZlT76,6139,961091369,753321474,15/03/17,1398,Community Banks
X6i3SFCOEsmbHcR,6438,737834706,381391993,15/03/17,21559,Connection Bancorp
BKamaILeSEUv3Rf,7514,697319959,387446753,15/03/17,15995,Core Bank System
Zsk6xABTEnWVzS7,6923,628526047,853915399,15/03/17,17094,Core Financial Holdings
6Kj2YSd4GDoJf5I,3186,46650121,97608242,15/03/17,31933,Credence Bancorp
7pRVk4wWI6ODoXs,6651,404048283,896369256,15/03/17,9079,Credence Financial Inc.
xvoLJL90Viyehgf,8942,465866710,318859962,15/03/17,7498,Credit Bank
NqZRjlXwnDEt0ea,8900,218669159,970423534,15/03/17,9609,Crest Financial
OssnH93j679r6wt,4671,364019929,325719254,15/03/17,31481,Crest Trust Corp.
NoBBYL1xNwaQn49,4074,318883421,628111293,15/03/17,7103,Crown Trust Corp.
wXCsJD6EwfV9HMy,7357,959997194,145944402,15/03/17,24562,Diamond Holding Company
Pyw6iTa1hmWhTFY,1468,835316380,882885450,15/03/17,14300,Domestic Trust
yAKcsr34RPuKTlt,9306,963550962,945630593,15/03/17,6784,Dominion Financial
KdqE8MUwVk5LJxc,1077,103240928,290776349,15/03/17,7828,Dominion Holdings Inc.
IoXY8C8UejvayDx,1549,153942037,198174219,15/03/17,13075,Edge Financial
w0j9TX4IIbwJMlX,393,763291987,807685469,15/03/17,24821,Elysium Financial Corp.
lKPOvPtddFNmWey,780,579973059,492756377,15/03/17,5833,Elysium Holdings Inc.
pwsL5uoR1wQZq2M,9534,613417771,164995535,15/03/17,5430,Elysium Trust
mZCEySOk9R3PLyN,5096,969649190,677308791,15/03/17,18548,Emblem Holding Company
5jSBxU1ws1nelr5,3222,498647894,277606526,15/03/17,32036,Eminence Bank Group
DVxISy1gjzCWE9R,8215,620239242,481002478,15/03/17,25445,Eminence Financial Corp.
eO5Rr2bhtf77khd,9845,645095158,325049786,15/03/17,6911,Epitome Financial Corp.
mvexNOW7DBQLWTT,3387,225936057,35817400,15/03/17,4949,Esteem Financial
5IubIoPw4EvUmAF,1428,370912442,243553498,15/03/17,24904,Esteem Financial Services
9vlci1BTPYGyGhh,9625,582561727,392717303,15/03/17,31716,Esteem Trust Corp.
wNolXa4DEYrn588,920,337878354,710240150,15/03/17,4315,Evolution Bancshares
dU4a2VrsmsSZryv,1965,339271823,252631163,15/03/17,20179,Evolution Banks
lRPCGA5MGtUGent,5949,161005548,955664726,15/03/17,20520,Evolution Financial Group
972CRfQPkmWhZwW,2773,817663229,235173589,15/03/17,14283,Excellence Bank Inc.
x3lZbPNRdO6yarM,4863,864827624,847334022,15/03/17,3413,Excellence Financial
dG8VDy2fDMFV03Q,6162,825840758,737658366,15/03/17,32106,Excellence Holdings Inc.
aDIAfM7r2XWCOyO,6065,481712351,694794936,15/03/17,2318,Faith Bancorp
4UtXnkjHKbThK6H,6079,156663479,234109403,15/03/17,16245,Faith Financial Service
